,ID,Pay Rate
4293,52705,157.76
4294,79539,12.72
4295,37647,94.68
4296,89576,53.44
4297,63759,109.83
4298,30169,90.05
4299,18139,109.03
4300,75536,125.86
4301,52103,101.44
4302,86859,126.85
4303,16499,127.06
4304,42050,177.68
4305,40167,98.33
4306,87421,66.94
4307,66601,111.61
4308,13359,56.83
4309,95361,49.99
4310,28050,162.85
4311,35472,52.74
4312,27404,77.84
4313,63064,96.62
4314,69535,84.87
4315,52935,57.82
4316,88928,136.85
4317,70627,112.66
4318,61031,72.55
4319,69039,101.36
4320,86481,84.81
4321,44836,81.26
4322,58342,135.82
4323,80188,91.26
4324,87923,97.87
4325,33978,64.29
4326,59370,59.94
4327,78276,75.59
4328,82080,69.47
4329,72840,34.02
4330,81916,107.01
4331,67033,100.11
4332,57089,39.34
4333,18700,95.46
4334,44021,115.87
4335,45606,128.75
4336,50279,154.52
4337,61132,103.00
4338,24354,146.57
4339,92178,171.48
4340,24966,141.35
4341,89717,88.39
4342,16371,112.93
4343,52241,155.12
4344,46318,53.15
4345,86829,116.80
4346,87865,108.55
4347,93893,96.51
4348,39345,160.70
4349,20491,132.36
4350,63367,161.62
4351,89517,23.75
4352,63491,65.07
4353,47730,139.34
4354,29908,92.93
4355,67023,114.38
4356,45888,165.49
4357,57746,111.40
4358,68477,106.91
4359,91085,161.41
4360,76295,149.67
4361,35328,98.16
4362,67734,112.66
4363,19269,80.28
4364,46291,117.22
4365,16235,89.95
4366,74065,82.06
4367,59975,57.63
4368,27395,81.59
4369,42317,117.75
4370,75135,116.59
4371,27625,142.16
4372,50887,110.51
4373,58623,101.55
4374,56431,96.52
4375,86314,16.84
4376,84364,28.34
4377,11516,97.83
4378,62257,118.16
4379,92398,102.88
4380,43427,81.10
4381,58223,120.65
4382,54273,180.13
4383,71491,125.62
4384,97459,82.79
4385,61253,75.95
4386,27194,115.72
4387,81440,125.04
4388,83304,111.64
4389,45038,122.13
4390,39418,105.40
4391,10974,146.79
4392,89533,171.96
4393,86170,140.36
4394,56267,160.10
4395,45051,104.72
4396,85043,152.42
4397,49393,135.69
4398,41062,109.39
4399,92551,96.35
4400,99011,141.53
4401,35082,33.76
4402,75051,33.38
4403,84534,25.79
4404,15577,69.13
4405,75894,86.41
4406,54932,97.03
4407,17952,159.93
4408,42183,158.47
4409,72323,66.19
4410,57036,103.18
4411,13363,130.72
4412,76323,161.18
4413,58089,136.49
4414,58850,104.69
4415,65043,85.13
4416,54573,109.96
4417,37648,33.21
4418,26542,123.26
4419,14885,159.96
4420,24737,147.79
4421,41425,76.23
4422,33928,80.49
4423,41766,52.70
4424,44210,124.55
4425,11388,107.73
4426,79693,136.11
4427,49020,164.44
4428,85494,78.03
4429,89677,59.38
4430,88774,138.91
4431,88039,168.60
4432,43610,132.92
4433,56683,134.64
4434,41281,46.98
4435,28083,82.74
4436,82083,84.66
4437,97547,126.11
4438,40802,148.69
4439,89631,97.01
4440,17091,69.71
4441,70895,72.82
4442,58957,133.67
4443,48502,159.53
4444,68297,80.97
4445,24311,144.25
4446,34496,109.88
4447,39238,112.65
4448,96511,115.85
4449,28588,113.56
4450,49237,65.30
4451,94542,83.50
4452,74987,81.83
4453,45235,88.96
4454,21187,130.60
4455,35619,95.07
4456,85783,110.03
4457,35669,110.92
4458,45508,43.00
4459,20542,77.33
4460,65497,55.13
4461,27206,83.98
4462,71704,112.57
4463,12433,108.52
4464,78515,100.11
4465,91380,129.57
4466,50890,154.28
4467,64681,23.16
4468,98366,177.06
4469,52131,97.89
4470,66548,123.62
4471,15803,123.25
4472,90613,153.42
4473,58188,110.87
4474,97995,156.06
4475,18676,97.76
4476,46643,87.11
4477,46557,145.97
4478,28537,41.70
4479,37653,150.32
4480,43737,89.72
4481,51142,81.38
4482,60773,95.49
4483,21709,33.98
4484,63256,131.56
4485,35700,177.09
4486,58737,135.29
4487,81344,36.31
4488,72239,76.84
4489,66103,90.69
4490,91899,117.03
4491,12840,107.17
4492,89021,79.79
4493,92876,109.16
4494,28883,156.03
4495,41707,104.79
4496,74032,81.30
4497,61202,18.64
4498,16180,37.46
4499,21354,107.85
4500,70494,39.01
4501,82952,80.08
4502,17005,144.49
4503,88780,97.68
4504,13895,104.75
4505,87006,45.34
4506,33803,159.40
4507,11738,72.46
4508,32718,117.61
4509,75838,17.34
4510,82978,15.92
4511,43754,90.87
4512,26408,127.37
4513,57788,59.00
4514,93404,56.60
4515,48821,109.91
4516,36908,22.17
4517,17417,117.33
4518,12365,142.95
4519,68741,196.26
4520,96465,43.95
4521,43748,101.51
4522,24415,51.71
4523,38316,95.45
4524,71963,125.09
4525,39424,181.77
4526,19294,163.52
4527,19300,116.82
4528,89270,32.87
4529,95682,64.20
4530,92003,61.35
4531,93592,83.32
4532,25322,74.25
4533,97385,91.66
4534,94045,87.07
4535,84347,116.70
4536,75729,110.17
4537,40944,150.23
4538,27326,75.97
4539,49769,124.41
4540,20711,109.51
4541,17483,154.92
4542,22324,31.43
4543,70533,107.63
4544,47118,116.94
4545,57546,188.66
4546,18086,81.58
4547,90804,73.16
4548,16487,103.55
4549,99588,61.86
4550,30639,121.28
4551,11231,90.75
4552,22997,104.21
4553,73417,85.84
4554,43886,62.96
4555,31879,113.86
4556,67110,116.52
4557,95593,73.38
4558,70014,181.53
4559,84905,145.65
4560,34739,47.62
4561,93473,153.93
4562,63915,58.70
4563,28225,44.37
4564,73564,147.02
4565,63894,108.54
4566,97805,37.87
4567,33269,162.13
4568,12625,63.91
4569,77626,168.64
4570,88916,12.12
4571,92966,160.77
4572,49578,121.01
4573,98388,88.89
4574,60328,34.44
4575,33139,71.36
4576,78203,60.16
4577,22270,83.93
4578,13313,86.37
4579,25089,166.73
4580,67025,142.21
4581,95870,163.30
4582,99005,85.76
4583,32227,49.29
4584,96421,97.29
4585,69812,55.12
4586,33935,170.84
4587,10467,88.16
4588,86417,87.20
4589,62700,54.43
4590,86549,70.27
4591,68343,127.82
4592,10179,104.16
4593,86253,69.30
4594,21109,56.59
4595,10381,62.13
4596,40930,97.26
4597,57585,114.08
4598,36628,98.95
4599,92065,69.49
4600,61244,62.64
4601,30734,174.25
4602,34047,22.69
4603,77172,58.41
4604,87943,26.89
4605,34123,39.96
4606,12878,119.49
4607,41627,114.60
4608,31572,66.27
4609,30208,106.82
4610,52115,84.76
4611,88941,98.65
4612,79652,87.03
4613,69126,116.59
4614,79959,133.61
4615,92320,161.77
4616,60663,93.48
4617,14074,97.63
4618,68522,129.63
4619,15980,79.44
4620,38727,102.12
4621,29824,167.64
4622,34549,114.05
4623,95146,125.20
4624,97108,66.61
4625,26845,100.86
4626,37402,69.42
4627,93173,74.99
4628,96758,130.09
4629,76499,105.19
4630,73876,109.37
4631,77545,81.71
4632,27782,130.94
4633,97726,20.16
4634,75608,113.16
4635,11158,93.94
4636,64863,107.58
4637,30875,63.13
4638,51081,110.62
4639,52846,20.05
4640,67074,156.47
4641,56030,182.40
4642,15702,114.09
4643,52000,123.76
4644,60251,131.60
4645,31544,109.19
4646,91477,117.05
4647,77596,73.39
4648,49000,109.75
4649,45284,84.44
4650,12877,57.95
4651,11286,137.91
4652,29579,50.29
4653,57064,79.83
4654,90980,78.27
4655,87248,128.24
4656,37716,129.24
4657,22934,115.55
4658,80694,123.54
4659,86466,144.17
4660,24123,138.01
4661,66972,101.10
4662,17377,165.40
4663,76554,152.34
4664,20668,109.81
4665,16651,99.20
4666,11618,129.30
4667,51476,46.75
4668,80008,76.84
4669,51387,106.68
4670,88907,175.71
4671,84658,60.77
4672,75921,82.28
4673,92580,32.52
4674,44490,135.20
4675,39269,98.99
4676,20609,86.25
4677,75578,160.44
4678,72558,133.52
4679,16260,119.27
4680,14286,106.52
4681,80402,170.55
4682,75607,87.32
4683,14275,165.35
4684,68635,60.73
4685,49797,42.10
4686,19028,140.44
4687,64662,117.43
4688,54237,68.53
4689,97631,100.02
4690,23064,78.95
4691,50213,103.93
4692,37982,136.57
4693,86149,151.92
4694,57279,81.15
4695,76541,60.77
4696,84020,121.72
4697,32361,95.16
4698,38771,142.94
4699,31534,83.41
4700,17938,96.24
4701,77031,144.60
4702,57432,50.76
4703,73617,133.46
4704,18303,118.44
4705,45951,160.11
4706,78756,38.66
4707,41481,85.66
4708,86558,106.14
4709,37866,163.08
4710,43701,80.26
4711,43767,81.86
4712,96773,55.78
4713,60832,148.04
4714,34790,98.49
4715,56840,96.99
4716,90554,133.53
4717,35674,171.59
4718,57269,151.87
4719,40570,170.85
4720,15959,115.25
4721,10777,127.92
4722,48571,122.76
4723,54652,167.03
4724,62877,109.21
4725,33377,153.48
4726,16988,50.59
4727,51436,100.56
4728,69729,97.17
4729,59951,150.56
4730,34423,91.32
4731,54242,68.67
4732,63530,124.68
4733,56513,46.03
4734,82466,191.43
4735,44823,66.61
4736,63767,136.41
4737,81304,134.26
4738,58054,86.62
4739,58437,110.35
4740,21145,155.28
4741,74088,66.13
4742,80136,28.44
4743,57404,110.70
4744,81369,172.49
4745,99768,105.71
4746,30505,63.45
4747,79746,42.40
4748,61565,141.21
4749,22940,41.73
4750,72630,178.00
4751,61156,169.38
4752,79111,152.58
4753,84213,74.64
4754,77192,72.32
4755,75296,52.73
4756,86280,66.32
4757,93131,82.79
4758,91865,102.74
4759,15540,52.73
4760,20663,116.48
4761,82386,132.55
4762,81494,102.14
4763,17697,101.85
4764,70752,111.05
4765,96438,102.92
4766,95733,85.11
4767,64138,172.90
4768,75045,173.17
4769,81881,134.78
4770,32714,135.52
4771,95618,148.41
4772,55650,153.34
4773,83655,95.38
4774,29954,164.15
4775,88166,196.26
4776,24772,117.87
4777,32569,20.39
4778,35163,135.90
4779,69961,95.89
4780,25286,94.08
4781,80323,88.49
4782,49010,43.47
4783,41332,89.14
4784,78969,87.36
4785,10557,68.51
4786,24467,78.44
4787,55766,152.00
4788,11950,109.44
4789,38470,115.06
4790,92149,138.80
4791,30421,79.50
4792,75245,111.35
4793,10729,140.21
4794,47464,170.48
4795,52336,187.91
4796,39340,142.51
4797,15666,153.45
4798,88856,52.02
4799,80703,79.06
4800,45921,42.10
4801,40266,61.70
4802,30454,111.39
4803,57492,126.76
4804,29061,48.08
4805,78315,146.51
4806,51092,51.13
4807,61985,145.74
4808,56017,129.39
4809,49060,167.30
4810,58839,139.57
4811,14100,119.29
4812,62478,136.48
4813,37359,76.70
4814,74658,18.51
4815,50837,187.79
4816,17181,109.53
4817,24828,150.71
4818,42760,137.51
4819,47699,88.71
4820,69285,116.22
4821,74930,115.09
4822,89547,61.60
4823,30677,112.49
4824,30911,104.99
4825,91430,103.57
4826,42570,125.24
4827,35070,109.50
4828,19635,182.97
4829,52458,106.47
4830,16168,101.36
4831,70278,76.09
4832,84720,32.69
4833,31563,39.32
4834,48369,47.79
4835,10132,124.57
4836,79248,105.25
4837,95206,86.79
4838,17896,75.68
4839,14071,38.70
4840,89121,130.97
4841,57129,36.66
4842,27771,83.83
4843,10109,39.64
4844,97931,139.38
4845,55596,174.95
4846,95624,96.37
4847,15198,89.49
4848,37262,76.20
4849,93516,99.34
4850,60581,132.95
4851,89131,121.21
4852,88917,134.91
4853,67728,166.92
4854,75940,174.70
4855,49720,144.15
4856,85989,48.96
4857,67294,89.87
4858,92023,84.92
4859,31657,175.72
4860,85483,126.93
4861,49119,140.98
4862,63120,83.57
4863,15714,62.12
4864,35071,53.78
4865,48703,86.24
4866,73565,86.62
4867,45960,110.90
4868,69289,97.66
4869,45375,41.12
4870,12640,73.32
4871,37893,144.53
4872,32673,150.94
4873,32652,92.16
4874,46487,81.16
4875,96857,113.51
4876,68886,99.90
4877,82768,132.84
4878,38917,146.48
4879,42954,135.44
4880,91578,181.77
4881,57990,88.70
4882,68408,115.16
4883,30511,59.50
4884,36397,55.73
4885,81503,96.94
4886,89688,138.80
4887,32957,179.11
4888,11710,131.99
4889,90996,34.38
4890,90744,98.13
4891,87767,108.98
4892,20397,59.10
4893,78871,105.41
4894,17817,159.82
4895,43298,122.24
4896,51134,104.68
4897,49052,152.64
4898,31228,115.76
4899,30673,109.94
4900,81164,77.22
4901,10645,54.79
4902,64758,142.93
4903,85999,113.40
4904,85946,35.75
4905,88568,126.89
4906,60811,84.73
4907,13219,144.96
4908,63078,159.47
4909,87139,56.71
4910,11266,99.66
4911,77419,64.72
4912,39377,132.07
4913,96845,74.18
4914,50970,94.41
4915,31095,75.63
4916,65818,139.11
4917,25893,64.42
4918,39229,135.36
4919,32386,59.44
4920,92728,52.49
4921,69765,174.70
4922,94399,146.73
4923,84635,34.45
4924,84735,87.37
4925,17636,92.29
4926,23283,95.04
4927,75754,147.75
4928,68606,123.92
4929,90628,73.58
4930,94706,115.91
4931,10511,80.69
4932,26195,93.27
4933,36859,118.60
4934,77654,59.14
4935,89520,131.00
4936,66988,133.01
4937,71823,109.42
4938,17045,130.49
4939,18767,107.70
4940,50637,158.91
4941,99918,120.43
4942,39789,70.24
4943,15916,117.17
4944,71350,83.26
4945,88412,62.69
4946,91770,57.94
4947,81161,141.76
4948,41658,152.93
4949,41093,88.07
4950,62558,115.04
4951,69748,152.12
4952,55127,140.82
4953,11346,104.02
4954,45765,63.64
4955,89968,54.69
4956,83311,67.34
4957,36780,42.18
4958,54377,123.44
4959,58022,122.12
4960,42583,101.38
4961,63748,31.58
4962,24797,166.63
4963,89144,41.57
4964,95202,100.14
4965,21136,77.06
4966,78109,135.94
4967,50295,175.70
4968,40058,51.66
4969,89747,46.80
4970,48675,117.95
4971,91376,69.94
4972,82899,62.97
4973,47934,102.56
4974,25687,66.03
4975,73424,149.58
4976,73779,160.23
4977,61816,130.44
4978,54829,170.73
4979,52409,169.65
4980,62683,165.21
4981,63694,62.26
4982,46324,95.66
4983,71665,138.17
4984,65467,121.88
4985,86181,124.19
4986,67241,78.62
4987,74345,172.16
4988,84805,98.00
4989,46002,103.42
4990,26927,162.31
4991,36667,100.18
4992,60209,115.51
4993,81893,69.06
4994,49343,87.71
4995,92107,166.90
4996,24774,39.99
4997,89796,50.11
4998,91138,128.25
4999,37656,181.10
5000,40088,136.54
5001,99030,152.75
5002,99429,101.58
5003,77899,101.15
5004,10485,110.15
5005,81446,64.03
5006,78740,112.42
5007,36745,97.81
5008,31966,139.38
5009,21344,99.34
5010,96245,117.79
5011,47451,80.51
5012,84797,94.55
5013,62006,143.07
5014,59277,102.65
5015,25562,145.99
5016,32496,116.54
5017,62749,155.76
5018,35542,128.21
5019,28771,65.59
5020,52231,60.04
5021,78966,99.53
5022,32305,51.52
5023,79553,52.82
5024,15419,130.72
5025,57881,186.05
5026,79149,165.80
5027,40959,75.28
5028,65378,150.69
5029,86373,74.08
5030,86114,150.17
5031,78806,167.98
5032,23518,157.83
5033,58832,137.87
5034,17383,69.31
5035,57213,103.15
5036,20213,120.39
5037,42960,56.20
5038,28375,107.03
5039,21366,146.10
5040,72759,100.91
5041,37808,163.98
5042,88191,124.93
5043,83898,89.57
5044,20260,49.93
5045,33140,113.81
5046,44069,44.35
5047,93797,67.35
5048,25449,153.17
5049,49684,117.82
5050,29909,150.58
5051,70472,175.41
5052,16380,43.50
5053,81165,153.58
5054,62260,163.73
5055,69628,119.49
5056,64390,75.65
5057,18411,105.51
5058,89199,145.47
5059,16794,56.32
5060,13860,51.11
5061,32617,51.93
5062,88883,69.93
5063,19955,88.31
5064,37502,143.19
5065,99242,46.23
5066,31601,101.28
5067,75581,177.10
5068,95122,96.97
5069,57970,24.60
5070,99559,117.95
5071,65657,63.80
5072,27389,88.26
5073,82228,75.82
5074,79338,134.03
5075,34132,78.82
5076,85775,99.95
5077,22877,83.92
5078,10368,91.40
5079,41132,100.48
5080,94189,131.38
5081,29556,106.68
5082,68396,124.36
5083,14144,110.11
5084,81280,165.97
5085,78785,77.41
5086,34266,85.17
5087,63787,88.43
5088,39364,93.59
5089,78672,123.15
5090,71396,79.95
5091,55000,123.48
5092,88701,67.92
5093,30527,35.19
5094,57458,105.34
5095,41671,111.84
5096,34202,95.45
5097,78812,115.13
5098,46858,156.45
5099,66414,104.17
5100,11558,63.78
5101,34120,63.87
5102,95746,155.12
5103,42388,102.20
5104,89004,90.67
5105,43671,21.74
5106,39932,45.50
5107,33384,118.83
5108,26337,78.22
5109,73033,71.73
5110,41371,172.38
5111,57016,135.93
5112,36181,104.00
5113,14213,114.75
5114,73675,140.63
5115,96639,105.01
5116,24718,176.76
5117,92439,187.77
5118,99945,126.70
5119,14078,95.61
5120,20582,76.10
5121,44357,134.73
5122,93177,58.94
5123,99455,107.90
5124,38671,103.60
5125,41466,118.46
5126,39086,83.11
5127,18454,78.82
5128,11194,133.34
5129,84246,159.09
5130,15108,75.89
5131,96776,98.69
5132,36673,163.89
5133,36733,103.70
5134,52688,68.44
5135,16035,123.15
5136,46983,132.87
5137,42266,164.34
5138,89124,165.48
5139,15797,35.18
5140,41490,35.74
5141,94549,92.45
5142,65553,131.17
5143,69493,92.79
5144,42773,123.18
5145,41041,140.59
5146,65007,138.06
5147,29791,131.06
5148,92683,119.83
5149,69937,58.90
5150,23500,70.80
5151,55380,110.51
5152,81129,49.06
5153,10175,141.23
5154,79894,69.86
5155,29227,120.96
5156,92184,157.43
5157,93857,128.88
5158,72427,161.64
5159,52546,166.37
5160,35627,130.63
5161,58975,39.76
5162,43828,119.80
5163,62380,53.36
5164,60468,116.10
5165,66115,39.15
5166,26837,95.97
5167,84992,146.65
5168,27845,138.26
5169,58018,100.30
5170,20299,160.92
5171,92160,82.38
5172,95832,96.54
5173,74155,109.79
5174,82142,123.60
5175,89228,136.92
5176,30041,120.94
5177,63356,19.55
5178,46884,162.12
5179,58755,53.03
5180,18163,77.25
5181,89950,100.77
5182,83306,98.94
5183,64378,136.66
5184,18979,104.42
5185,65372,162.12
5186,60431,49.11
5187,89673,124.19
5188,14016,172.19
5189,10156,136.77
5190,18260,41.44
5191,31528,135.69
5192,94772,98.75
5193,24024,75.01
5194,98249,39.48
5195,34751,154.07
5196,97226,67.70
5197,60299,133.32
5198,79482,142.13
5199,43074,19.21
5200,89454,107.92
5201,13688,86.36
5202,30009,70.43
5203,86368,122.28
5204,73171,101.35
5205,13234,106.33
5206,74648,92.33
5207,26352,100.58
5208,73527,123.06
5209,83702,156.51
5210,36550,164.89
5211,66716,172.00
5212,87359,134.25
5213,97797,104.16
5214,86878,160.36
5215,69904,107.57
5216,54541,175.50
5217,28122,107.42
5218,55198,73.47
5219,26047,75.02
5220,76188,94.17
5221,43808,90.62
5222,29831,99.15
5223,90131,55.10
5224,92161,131.06
5225,51240,63.61
5226,60737,94.49
5227,48480,142.03
5228,15357,67.88
5229,93152,83.57
5230,87753,101.59
5231,56210,76.70
5232,21336,125.42
5233,32865,83.75
5234,38349,140.27
5235,64664,94.15
5236,25236,77.96
5237,92048,170.16
5238,90123,93.93
5239,38669,142.72
5240,59794,143.40
5241,83060,126.83
5242,41809,130.91
5243,11052,97.21
5244,50206,149.65
5245,90715,74.89
5246,16949,92.68
5247,26360,131.07
5248,43280,121.70
5249,43602,190.70
5250,43927,99.40
5251,13882,46.35
5252,28682,124.50
5253,88628,109.45
5254,81156,88.78
5255,26248,76.15
5256,19010,135.85
5257,61173,173.63
5258,24869,65.86
5259,40699,127.00
5260,74616,94.67
5261,80333,171.58
5262,20134,65.70
5263,94476,90.51
5264,91147,99.43
5265,53082,93.30
5266,70346,102.18
5267,70087,193.41
5268,32097,173.35
5269,93032,39.29
5270,46741,79.50
5271,92249,85.25
5272,64888,170.79
5273,99311,18.87
5274,48962,64.19
5275,82843,90.58
5276,89838,134.37
5277,48617,178.60
5278,84947,172.37
5279,61308,44.36
5280,53858,122.96
5281,64640,158.13
5282,85322,103.53
5283,81495,95.45
5284,71568,50.31
5285,84632,136.71
5286,94999,125.57
5287,78021,36.54
5288,97515,119.86
5289,48332,48.68
5290,70455,109.01
5291,67463,62.50
5292,21291,38.42
5293,72083,53.59
5294,80338,160.45
5295,25208,58.03
5296,38139,64.71
5297,90757,140.72
5298,31645,134.75
5299,44332,139.05
5300,13244,49.04
5301,68987,176.61
5302,84127,98.76
5303,51588,86.69
5304,87928,161.98
5305,11810,138.63
5306,50532,99.85
5307,46076,67.07
5308,26942,107.89
5309,75653,50.67
5310,58970,97.56
5311,37632,148.06
5312,64740,100.02
5313,77896,69.59
5314,61185,72.58
5315,12172,54.82
5316,25650,122.05
5317,77319,85.04
5318,78921,117.93
5319,72904,128.63
5320,36371,100.90
5321,50717,96.45
5322,66286,38.26
5323,98337,180.93
5324,34831,99.45
5325,65457,51.99
5326,53913,159.65
5327,78549,83.08
5328,65867,126.64
5329,57817,92.09
5330,59095,54.95
5331,27642,157.91
5332,28494,156.48
5333,13266,64.53
5334,46013,101.71
5335,72436,116.04
5336,81701,104.36
5337,62396,76.75
5338,58240,79.20
5339,25744,55.47
5340,27754,136.85
5341,73741,74.95
5342,12588,115.99
5343,89872,101.30
5344,23387,127.68
5345,12904,81.94
5346,18843,145.07
5347,84665,69.58
5348,77445,104.17
5349,85454,142.50
5350,69580,113.64
5351,23555,160.79
5352,29932,175.78
5353,36646,67.10
5354,11101,111.65
5355,27994,121.86
5356,90270,92.95
5357,56132,86.26
5358,99550,150.66
5359,53195,106.88
5360,29663,121.53
5361,34350,144.61
5362,45505,172.35
5363,24665,65.08
5364,45955,124.49
5365,12043,98.85
5366,83884,90.24
5367,20949,41.22
5368,69562,126.91
5369,65884,43.96
5370,85465,131.87
5371,15815,90.19
5372,47045,83.69
5373,27358,161.92
5374,83040,96.98
5375,29229,118.51
5376,98048,95.68
5377,21193,173.15
5378,50845,115.13
5379,18932,48.99
5380,59617,59.64
5381,71820,158.11
5382,41268,110.35
5383,78532,144.34
5384,90795,100.97
5385,88769,83.76
5386,16228,89.60
5387,77983,44.93
5388,64428,146.89
5389,30974,122.98
5390,60057,74.77
5391,74072,113.22
5392,82012,113.71
5393,51159,187.02
5394,24266,110.67
5395,87539,105.33
5396,22904,171.16
5397,35818,131.82
5398,12587,63.68
5399,68266,132.30
5400,68533,53.32
5401,78192,84.88
5402,88055,84.66
5403,26831,194.77
5404,62679,80.78
5405,31293,122.50
5406,67834,80.08
5407,73265,105.27
5408,80016,68.54
5409,60731,65.31
5410,83638,148.91
5411,63446,69.61
5412,78957,35.04
5413,65536,123.78
5414,34233,136.97
5415,67826,160.50
5416,14111,119.23
5417,53762,56.41
5418,68092,86.21
5419,38317,97.62
5420,95819,75.45
5421,80322,114.26
5422,53071,175.48
5423,48479,67.74
5424,63764,148.36
5425,84348,59.86
5426,47171,118.36
5427,63269,87.54
5428,85598,80.37
5429,86586,75.27
5430,64784,37.52
5431,42008,151.39
5432,96214,43.31
5433,40645,124.31
5434,21284,191.21
5435,82628,123.72
5436,79571,131.36
5437,72824,74.28
5438,38617,51.27
5439,83835,122.82
5440,91720,13.12
5441,32965,114.97
5442,11115,47.07
5443,10685,28.72
5444,75692,105.69
5445,47257,110.23
5446,51614,102.55
5447,21260,168.81
5448,76116,102.43
5449,86309,129.91
5450,57154,78.76
5451,37779,23.09
5452,46134,27.24
5453,30010,97.75
5454,88987,101.71
5455,23657,143.25
5456,74541,59.57
5457,54741,158.57
5458,15720,114.49
5459,88332,118.76
5460,53373,65.26
5461,79454,107.84
5462,79919,113.10
5463,21605,95.60
5464,86919,67.66
5465,22917,158.18
5466,34229,171.95
5467,90282,104.76
5468,71380,44.82
5469,31803,21.33
5470,12453,71.61
5471,90545,136.40
5472,91617,98.00
5473,31690,67.72
5474,47844,149.30
5475,81064,43.11
5476,85464,179.90
5477,38169,157.36
5478,59033,62.56
5479,77848,79.44
5480,98162,136.83
5481,42837,82.76
5482,71824,102.44
5483,73482,116.93
5484,90450,96.91
5485,94345,28.36
5486,10661,116.44
5487,35898,82.27
5488,73271,70.40
5489,11902,102.67
5490,33844,80.59
5491,33338,50.98
5492,71733,146.08
5493,66331,79.32
5494,22414,155.53
5495,12328,110.84
5496,73514,43.27
5497,20423,81.43
5498,98454,140.02
5499,19981,69.18
5500,44948,120.12
5501,53353,161.68
5502,69300,125.31
5503,70548,117.26
5504,57236,81.42
5505,29864,101.49
5506,59860,69.07
5507,96691,142.77
5508,22706,174.08
5509,49587,114.07
5510,35561,160.44
5511,40760,70.73
5512,49870,118.12
5513,76395,140.64
5514,95947,60.50
5515,74454,67.51
5516,26377,113.08
5517,17099,131.76
5518,55678,115.14
5519,87302,32.08
5520,44930,171.43
5521,74495,173.23
5522,81454,181.05
5523,89785,31.64
5524,85938,117.65
5525,22313,137.73
5526,28660,170.29
5527,82172,101.67
5528,69536,127.39
5529,97580,82.55
5530,28563,78.43
5531,81173,147.88
5532,22062,99.09
5533,12534,120.38
5534,29153,72.33
5535,25900,148.65
5536,16470,98.38
5537,63540,103.01
5538,92374,64.36
5539,53805,70.18
5540,34466,100.73
5541,55442,78.35
5542,87746,81.56
5543,18806,117.64
5544,36827,84.84
5545,36481,147.09
5546,17266,108.70
5547,37155,137.00
5548,36521,54.36
5549,17311,106.71
5550,83724,79.49
5551,52187,74.70
5552,21520,118.49
5553,14426,111.12
5554,29907,71.30
5555,68889,148.41
5556,93492,138.43
5557,88885,126.82
5558,85586,113.91
5559,97578,165.74
5560,61058,52.07
5561,69441,13.66
5562,71115,94.56
5563,82264,122.45
5564,56785,90.29
5565,82047,90.95
5566,56311,164.49
5567,24490,81.48
5568,59930,56.90
5569,90108,62.92
5570,83793,141.50
5571,16946,163.96
5572,39823,80.87
5573,10469,105.72
5574,14564,159.24
5575,54902,102.05
5576,23120,124.49
5577,99696,119.18
5578,76209,182.17
5579,39815,149.97
5580,50701,100.26
5581,28243,65.40
5582,16025,77.94
5583,93226,69.32
5584,70987,60.80
5585,71646,107.85
5586,33204,58.99
5587,52125,130.26
5588,25817,139.27
5589,42738,152.00
5590,41465,88.60
5591,63110,107.30
5592,43389,95.08
5593,65699,25.43
5594,58951,104.14
5595,40537,142.79
5596,80454,110.05
5597,96404,70.33
5598,95883,87.87
5599,32459,71.37
5600,73163,69.00
5601,68377,84.78
5602,77347,84.76
5603,14453,150.30
5604,51862,134.96
5605,78638,21.12
5606,36959,24.69
5607,85216,155.35
5608,65423,98.36
5609,58877,53.28
5610,22099,115.89
5611,75734,115.35
5612,73758,131.91
5613,33262,21.41
5614,91633,113.82
5615,49923,133.57
5616,53324,140.55
5617,45528,160.95
5618,92553,123.72
5619,52120,64.61
5620,29722,80.48
5621,21737,159.47
5622,34736,105.77
5623,33254,146.37
5624,37307,77.83
5625,21146,123.22
5626,45531,138.63
5627,52619,66.47
5628,81807,161.92
5629,25786,129.83
5630,27721,142.74
5631,72024,75.69
5632,76517,55.94
5633,15961,118.68
5634,75164,180.45
5635,42017,100.51
5636,54450,72.36
5637,94648,187.03
5638,96028,59.17
5639,44893,114.84
5640,41887,68.95
5641,28267,55.29
5642,16494,61.40
5643,53456,121.42
5644,53125,39.57
5645,27172,42.07
5646,28296,120.31
5647,71325,91.72
5648,39521,137.76
5649,14197,144.53
5650,90332,174.65
5651,48069,73.65
5652,97065,115.63
5653,59505,63.32
5654,64583,145.60
5655,94229,30.77
5656,74935,80.08
5657,88489,106.42
5658,97082,110.13
5659,86120,117.85
5660,55309,91.48
5661,92294,144.58
5662,80065,96.63
5663,70766,85.49
5664,79681,72.23
5665,36146,144.33
5666,35426,158.55
5667,97719,92.86
5668,20945,148.81
5669,17824,102.85
5670,25983,64.17
5671,25160,39.15
5672,89934,159.24
5673,26612,50.57
5674,60039,97.76
5675,98371,152.75
5676,28102,136.86
5677,14057,108.61
5678,89973,63.49
5679,21277,172.36
5680,27239,51.73
5681,90963,128.54
5682,81789,99.06
5683,16044,95.28
5684,18136,50.24
5685,22240,87.55
5686,21509,148.42
5687,11552,96.70
5688,93638,131.67
5689,51650,129.80
5690,12550,98.34
